Gene	Symbol	UMSCC1_NTsh	UMSCC47_NTsh
ENSG00000170364	SETMAR	8.979952031186105	2.440022094999288
ENSG00000170365	SMAD1	8.812448799174877	8.028645517079346
ENSG00000170367	CST5	0	0
ENSG00000170369	CST2	0	0
ENSG00000170370	EMX2	0	0.47085289498660826
ENSG00000170373	CST1	0	0
ENSG00000170374	SP7	0	0
ENSG00000170379	TCAF2	0.4503485208677676	1.187691109995605
ENSG00000170381	SEMA3E	2.1576419205179205	0
ENSG00000170382	LRRN2	0	1.2616857365633063
ENSG00000170385	SLC30A1	53.01876185868741	53.77878653523516
ENSG00000170390	DCLK2	0	0
ENSG00000170396	ZNF804A	0	6.43512331084595
ENSG00000170409	CTA-313A17.2	1.4662404511233562	0
ENSG00000170412	GPRC5C	0	9.657474231121956
ENSG00000170417	TMEM182	9.350400778079957	6.400987275413356
ENSG00000170419	VSTM2A	0	0
ENSG00000170421	KRT8	649.9455465194989	832.9529814407553
ENSG00000170423	KRT78	0	0
ENSG00000170425	ADORA2B	83.32912901723321	60.810715989054465
ENSG00000170426	SDR9C7	0	0
ENSG00000170430	MGMT	13.78068161976523	23.173410654564417
ENSG00000170439	METTL7B	0.9667840424737667	0.3399562070487641
ENSG00000170442	KRT86	1.0136290503797636	16.680858700753642
ENSG00000170445	HARS	51.25949503150205	36.959719668041984
ENSG00000170448	NFXL1	28.465796162275097	30.02880788926414
ENSG00000170454	KRT75	0	0
ENSG00000170456	DENND5B	7.2519915645790824	2.218101533417905
ENSG00000170458	CD14	20.071790014370524	7.057966724921213
ENSG00000170464	DNAJC18	6.94495765609021	5.199305609450525
ENSG00000170465	KRT6C	0	0
ENSG00000170468	C14orf169	54.34687537897818	37.518065257780194
ENSG00000170469	SPATA24	14.108302015169503	10.205462747151602
ENSG00000170471	RALGAPB	39.26246752845019	25.41025314496003
ENSG00000170473	PYM1	55.43719102768955	27.86827806665481
ENSG00000170476	MZB1	0	0
ENSG00000170477	KRT4	0	4.946609157637089
ENSG00000170482	SLC23A1	0.1515221946056294	0.15984203803166994
ENSG00000170484	KRT74	0.16242489602470914	0
ENSG00000170485	NPAS2	0.07770804408323287	1.2706104781265395
ENSG00000170486	KRT72	0	0
ENSG00000170498	KISS1	15.743989498451496	0
ENSG00000170500	LONRF2	0	0
ENSG00000170502	NUDT9	23.93094143326867	17.848341491053297
ENSG00000170509	HSD17B13	0	0
ENSG00000170515	PA2G4	230.3218409403472	156.8974486454164
ENSG00000170516	COX7B2	0	0.6344164161281769
ENSG00000170522	ELOVL6	10.575136179549283	60.97100829815216
ENSG00000170523	KRT83	0	0.27305282550156734
ENSG00000170525	PFKFB3	37.01260652007395	90.98024495023488
ENSG00000170537	TMC7	2.582434849176114	7.1738115958530795
ENSG00000170540	ARL6IP1	288.2034391581085	192.30449095522619
ENSG00000170542	SERPINB9	25.574466460135334	0.4973035918556957
ENSG00000170545	SMAGP	23.870707737864084	50.07503334451172
ENSG00000170549	IRX1	0	7.164330055544353
ENSG00000170558	CDH2	24.51139340009247	56.5757180111202
ENSG00000170561	IRX2	124.63000505929996	91.68329579673639
ENSG00000170571	EMB	44.95977972222401	45.48066964614988
ENSG00000170577	SIX2	0.220102308082463	12.770327723287588
ENSG00000170579	DLGAP1	0.04009961078425439	0
ENSG00000170581	STAT2	27.726081301901946	81.79516625763107
ENSG00000170584	NUDCD2	7.680070363406389	23.726614626916458
ENSG00000170590	LINC00266-3	0	0
ENSG00000170604	IRF2BP1	29.149820887504664	37.1400830318532
ENSG00000170605	OR9K2	0	0
ENSG00000170606	HSPA4	273.34862517273024	150.23598416306416
ENSG00000170608	FOXA3	0	0.7006944085065312
ENSG00000170613	FAM71B	0	0
ENSG00000170615	SLC26A5	0.14371501016340862	0.303212346944293
ENSG00000170619	COMMD5	78.86332853566948	31.943529894552572
ENSG00000170624	SGCD	0	0
ENSG00000170627	GTSF1	2.115127370261545	0
ENSG00000170629	DPY19L2P2	0.1739518241296885	0.9175162147230086
ENSG00000170631	ZNF16	11.028020838132113	5.767895516729213
ENSG00000170632	ARMC10	16.42477431111	10.395979573544935
ENSG00000170633	RNF34	53.89078381111239	53.37809525857085
ENSG00000170634	ACYP2	3.1286097619457274	2.3721601731980444
ENSG00000170638	TRABD	55.56693236447224	82.81216758194537
ENSG00000170647	TMEM133	0.745507817698665	40.632860937733234
ENSG00000170653	ATF7	20.495579398678824	13.857944151395335
ENSG00000170667	RASA4B	0	0
ENSG00000170677	SOCS6	8.840322399077468	19.763704051698923
ENSG00000170681	MURC	0.5567788787630948	0.9789178734520817
ENSG00000170683	OR10A3	0	0
ENSG00000170684	ZNF296	15.862132219807545	7.632640621101726
ENSG00000170688	OR5E1P	0.5235443250505187	0
ENSG00000170689	HOXB9	15.231062663722705	13.88538680630791
ENSG00000170703	TTLL6	0.19043578156634527	0
ENSG00000170734	POLH	24.951767586602607	24.73094976735594
ENSG00000170743	SYT9	0	0
ENSG00000170745	KCNS3	2.3250986393572224	35.48334984859477
ENSG00000170748	RBMXL2	0	0
ENSG00000170759	KIF5B	221.06799431930258	219.09387957390308
ENSG00000170775	GPR37	0.32130128389396284	0.50841514182268
ENSG00000170776	AKAP13	18.47491888345431	32.263453309079424
ENSG00000170777	TPD52L3	0	0
ENSG00000170779	CDCA4	157.59080019363867	116.73741718991103
ENSG00000170782	OR10A4	0	0
ENSG00000170786	SDR16C5	0	1.2490980123584965
ENSG00000170788	DYDC1	0	0
ENSG00000170790	OR10A2	0	0
ENSG00000170791	CHCHD7	56.17730568522387	12.5680639081867
ENSG00000170801	HTRA3	0.43841516650571893	12.94965974600929
ENSG00000170802	FOXN2	39.66901368658644	16.253144375093292
ENSG00000170807	LMOD2	0	0
ENSG00000170819	BFSP2	0	0
ENSG00000170820	FSHR	0	0
ENSG00000170827	CELP	0	0
ENSG00000170832	USP32	32.29245700710055	16.438625132952193
ENSG00000170835	CEL	0.36204818300770675	1.5277106984421895
ENSG00000170836	PPM1D	13.374357041184474	15.123737732850985
ENSG00000170837	GPR27	0	1.6738015457799387
ENSG00000170846	AC093323.3	39.05777750029367	16.954088606903248
ENSG00000170848	PSG6	0	0.09960584587849004
ENSG00000170852	KBTBD2	74.1564265216032	54.30805520239966
ENSG00000170854	MINA	47.26281175081784	19.050197128016325
ENSG00000170855	TRIAP1	145.0591740622116	175.74698590058406
ENSG00000170858	LILRP2	0	0
ENSG00000170860	LSM3	69.96830252346184	28.98725932585446
ENSG00000170871	KIAA0232	13.362300023686132	9.578053135975379
ENSG00000170873	MTSS1	5.71562425628143	6.4270069416458595
ENSG00000170876	TMEM43	146.46724112232187	56.75860104560855
ENSG00000170881	RNF139	100.83987244798043	51.387024799253304
ENSG00000170889	RPS9	240.05351729897015	140.55567544692897
ENSG00000170890	PLA2G1B	0	0
ENSG00000170891	CYTL1	0	0
ENSG00000170892	TSEN34	96.05116829887167	77.47546291052377
ENSG00000170893	TRH	0	0
ENSG00000170899	GSTA4	0	0.23539036681169598
ENSG00000170903	MSANTD4	32.89376178361479	14.441579409485442
ENSG00000170906	NDUFA3	37.453409115341294	44.267655043435916
ENSG00000170909	OSCAR	0.2328817607110513	0.7370067866824934
ENSG00000170915	PAQR8	0.4798552395904992	1.923572653449345
ENSG00000170917	NUDT6	6.627113190557546	15.690905425385923
ENSG00000170919	TPT1-AS1	1.866277982395043	2.017971155588636
ENSG00000170920	OR7G3	0	0
ENSG00000170921	TANC2	11.312802375078103	9.068026299538733
ENSG00000170923	OR7G2	0	0
ENSG00000170925	TEX13B	0	0
ENSG00000170927	PKHD1	0	0
ENSG00000170929	OR1M1	0	0
ENSG00000170935	NCBP2L	0	0
ENSG00000170946	DNAJC24	7.543258632768183	5.7320592813899225
ENSG00000170948	MBD3L1	0	0
ENSG00000170949	ZNF160	5.702333325365185	3.549109249337432
ENSG00000170950	PGK2	0	0.30897649234486346
ENSG00000170953	OR8B12	0	0
ENSG00000170954	ZNF415	0	0
ENSG00000170955	PRKCDBP	4.063731011067962	129.21833025006887
ENSG00000170956	CEACAM3	0	0
ENSG00000170959	DCDC1	0	0
ENSG00000170961	HAS2	0.11582949625819353	27.981397840032333
ENSG00000170962	PDGFD	4.55063843714797	0
ENSG00000170965	PLAC1	1.266507279023567	3.2065180447731034
ENSG00000170967	DDI1	0	0
ENSG00000170983	LINC00208	0	0
ENSG00000170989	S1PR1	17.3838537366986	23.006323216714602
ENSG00000171004	HS6ST2	22.265341304780844	29.07532486583231
ENSG00000171014	OR4D5	0	0
ENSG00000171016	PYGO1	5.195479894997492	0.11914685776482167
ENSG00000171017	LRRC8E	13.901680082214607	8.042096385181297
ENSG00000171033	PKIA	4.144146398383756	2.064411483126769
ENSG00000171044	XKR6	0	1.1794372382002813
ENSG00000171045	TSNARE1	2.7426261804427794	6.289607467020132
ENSG00000171049	FPR2	0.2623381563901789	0
ENSG00000171051	FPR1	0.5612863407731276	0
ENSG00000171053	PATE1	0	0
ENSG00000171054	OR13H1	0	0
ENSG00000171055	FEZ2	40.18135333387278	26.864603762076616
ENSG00000171056	SOX7	20.070989856904074	8.437383250689756
ENSG00000171060	C8orf74	0	0
ENSG00000171067	C11orf24	46.879659097734105	33.21969012542923
ENSG00000171084	FAM86JP	10.01863066484129	9.349268042679707
ENSG00000171094	ALK	0.0700123469881464	0.1477132278751987
ENSG00000171097	KYAT1	3.48191647968201	5.509654488080052
ENSG00000171100	MTM1	14.985152658343385	14.915578584264525
ENSG00000171101	SIGLEC17P	0	0.22455002097168367
ENSG00000171102	OBP2B	0	0
ENSG00000171103	TRMT61B	63.026231687222214	34.11500221338284
ENSG00000171105	INSR	0.5108201590795274	1.0287489239426095
ENSG00000171109	MFN1	78.94586134847309	39.362785613475054
ENSG00000171115	GIMAP8	0.4639823989692456	0.24472946836302042
ENSG00000171116	HSFX1	0	0
ENSG00000171119	NRTN	0.8752490339437888	0.4616537852258239
ENSG00000171121	KCNMB3	2.1079962115548954	2.4518191397776885
ENSG00000171124	FUT3	0.9366206291190046	22.725126599720344
ENSG00000171126	KCNG3	1.1422411882574472	0.4016532801899363
ENSG00000171130	ATP6V0E2	2.4739235437694527	22.413256665983223
ENSG00000171132	PRKCE	4.604421214801383	4.80556988764996
ENSG00000171133	OR2K2	0	0
ENSG00000171135	JAGN1	86.3280648043279	30.450930025709805
ENSG00000171136	RLN3	0	0
ENSG00000171148	TADA3	50.893850179237816	24.304861504700803
ENSG00000171150	SOCS5	40.684822942751815	20.137239067830127
ENSG00000171155	C1GALT1C1	81.56732593644217	30.116120459731693
ENSG00000171159	C9orf16	35.04155879580007	175.8948142615015
ENSG00000171160	MORN4	25.69598064482624	21.807811750100296
ENSG00000171161	ZNF672	35.805897528154325	35.582264750605205
ENSG00000171163	ZNF692	18.652116056909257	19.1550483657087
ENSG00000171169	NAIF1	10.186342112250525	12.442340847213094
ENSG00000171174	RBKS	6.560263138419232	2.400981741479299
ENSG00000171180	OR2M4	0	0
ENSG00000171189	GRIK1	0.22881923117483777	0.12069166615168288
ENSG00000171195	MUC7	0.17345446366041134	0.3659571464013143
ENSG00000171199	OPRPN	0	0
ENSG00000171201	SMR3B	0	0
ENSG00000171202	TMEM126A	139.44988611821918	166.0883883232371
ENSG00000171204	TMEM126B	109.27860951617384	136.25799368597976
ENSG00000171206	TRIM8	261.13712264950374	192.07805497602538
ENSG00000171208	NETO2	51.51029513721878	71.03716904590635
ENSG00000171209	CSN3	0	0
ENSG00000171217	CLDN20	0.4014272864531273	0.8469380443597002
ENSG00000171219	CDC42BPG	35.811819500023844	40.374916728900764
ENSG00000171222	SCAND1	41.33534578392347	41.0400038329009
ENSG00000171223	JUNB	253.32929112952715	469.7783845339465
ENSG00000171224	C10orf35	39.93412929186304	36.813552733949265
ENSG00000171227	TMEM37	0	1.340246198469735
ENSG00000171234	UGT2B7	0	0
ENSG00000171236	LRG1	11.463164254649055	1.4707202139607243
ENSG00000171241	SHCBP1	118.96408816523014	31.689804260385984
ENSG00000171243	SOSTDC1	0.7849989313737661	0
ENSG00000171246	NPTX1	1.8825101182108912	0.22913951118101095
ENSG00000171262	FAM98B	41.72482442133388	22.04529909583337
ENSG00000171291	ZNF439	0	0.09832418817273647
ENSG00000171295	ZNF440	6.796219548617517	7.16938918677291
ENSG00000171298	GAA	32.850781744243406	12.908577621413311
ENSG00000171302	CANT1	150.0656142508353	97.7394472644719
ENSG00000171303	KCNK3	0	0
ENSG00000171307	ZDHHC16	80.572246960187	65.36900610509014
ENSG00000171310	CHST11	0.2990299379678564	23.18551602861044
ENSG00000171311	EXOSC1	52.232350420286735	37.039677001894226
ENSG00000171314	PGAM1	59.342770656952844	50.439810785555295
ENSG00000171316	CHD7	25.892414552206972	3.255988526914815
ENSG00000171320	ESCO2	14.30471760825665	6.48556112245821
ENSG00000171345	KRT19	490.7273296139403	1903.9034903136628
ENSG00000171346	KRT15	5.724947269068081	20.634258070921348
ENSG00000171357	LURAP1	0.26177216252525937	0.27614565685838116
ENSG00000171360	KRT38	0	0
ENSG00000171365	CLCN5	5.164496806984357	4.0981066074312364
ENSG00000171368	TPPP	0.9671051265131136	3.4857083959536683
ENSG00000171385	KCND3	0	0.06511179547442945
ENSG00000171388	APLN	78.89380094748016	0.3194845852202426
ENSG00000171396	KRTAP4-4	0	0
ENSG00000171401	KRT13	44.1508002644302	82.7805617992007
ENSG00000171402	XAGE3	0	0
ENSG00000171403	KRT9	0.42386514351251614	2.2356945319451476
ENSG00000171405	XAGE5	0	0
ENSG00000171408	PDE7B	0	0
ENSG00000171421	MRPL36	67.88987798978268	78.22845924296159
ENSG00000171425	ZNF581	50.04221226302288	34.210247434672176
ENSG00000171428	NAT1	9.65136115128641	11.474165844348532
ENSG00000171431	KRT20	0	0
ENSG00000171433	GLOD5	0	0
ENSG00000171435	KSR2	0	0.19590129740396148
ENSG00000171443	ZNF524	20.6977089563722	19.951929804572245
ENSG00000171444	MCC	14.361952112818	23.011675515992643
ENSG00000171446	KRT27	0	0
ENSG00000171448	ZBTB26	9.71696013066314	11.242487164084983
ENSG00000171450	CDK5R2	0	0
ENSG00000171451	DSEL	2.1386711521893713	2.9544195393819255
ENSG00000171453	POLR1C	65.84989684206217	40.35791238447477
ENSG00000171456	ASXL1	79.31331029217567	40.3990522181423
ENSG00000171459	OR1L6	0	0
ENSG00000171462	DLK2	74.4484244800483	51.28899226773627
ENSG00000171466	ZNF562	6.305837210378214	10.39141605468408
ENSG00000171467	ZNF318	27.772057470346432	29.45765522528416
ENSG00000171469	ZNF561	21.08806101738588	17.020940201069948
ENSG00000171475	WIPF2	36.38597610451742	34.224043821714055
ENSG00000171476	HOPX	0.2503937001531437	1.5188189216761372
ENSG00000171478	SPACA5B	0	0
ENSG00000171481	OR1L3	0	0
ENSG00000171483	SSX6	0	0
ENSG00000171487	NLRP5	0	0
ENSG00000171488	LRRC8C	10.762935280081544	4.454226618660419
ENSG00000171489	SPACA5	0	0
ENSG00000171490	RSL1D1	158.2600551526191	104.18800551457365
ENSG00000171492	LRRC8D	71.81858473476393	64.68262393051607
ENSG00000171495	MROH2B	0	0.5048223971886002
ENSG00000171496	OR1L8	0	0
ENSG00000171497	PPID	56.09582339710282	48.3610399889434
ENSG00000171501	OR1N2	0	0
ENSG00000171502	COL24A1	0.050723828315408746	0
ENSG00000171503	ETFDH	12.31407014971928	17.54818681584188
ENSG00000171505	OR1N1	0	0
ENSG00000171509	RXFP1	0	0
ENSG00000171517	LPAR3	78.76438438048342	5.346610152179293
ENSG00000171522	PTGER4	8.821873878104476	19.129552910044165
ENSG00000171530	TBCA	69.03748572759858	56.086103995478084
ENSG00000171532	NEUROD2	0.0777516163604343	0.08202083431839775
ENSG00000171533	MAP6	0	0.3979279090746454
ENSG00000171540	OTP	0	0.11502449962153195
ENSG00000171551	ECEL1	0	0
ENSG00000171552	BCL2L1	281.61771522808715	200.5257435318164
ENSG00000171557	FGG	0	0.14221501328206632
ENSG00000171560	FGA	0	0
ENSG00000171561	OR2AT4	0	0
ENSG00000171564	FGB	0	0.5671795212135585
ENSG00000171566	PLRG1	53.73281925745761	70.77795313431892
ENSG00000171570	RAB4B-EGLN2	0	0
ENSG00000171574	ZNF584	14.31290293183971	17.03809737048132
ENSG00000171587	DSCAM	0.33950723282394607	0.059691506099503175
ENSG00000171595	DNAI2	0	0
ENSG00000171596	NMUR1	0	0
ENSG00000171603	CLSTN1	195.5620291564852	192.94578704323516
ENSG00000171604	CXXC5	9.449485773400134	33.49362929633711
ENSG00000171606	ZNF274	16.657040507145524	15.60559320114262
ENSG00000171608	PIK3CD	14.716126523972132	13.421934923778085
ENSG00000171611	PTCRA	0	0
ENSG00000171612	SLC25A33	9.948293086773388	6.907797220135655
ENSG00000171617	ENC1	26.097227831406066	130.30954340949458
ENSG00000171621	SPSB1	9.840571749399452	21.514043149458637
ENSG00000171631	P2RY6	1.8309567001578129	2.9616204979263308
ENSG00000171634	BPTF	31.373544521003243	20.17648419990635
ENSG00000171643	S100Z	0	0
ENSG00000171649	ZIK1	0.36927950490533074	0.38955605692633727
ENSG00000171657	GPR82	0	0
ENSG00000171658	NMRAL2P	0.923374408907593	2.142965953565383
ENSG00000171659	GPR34	0	0
ENSG00000171671	SHANK2-AS3	0	0
ENSG00000171680	PLEKHG5	15.639827517163047	22.565330142154455
ENSG00000171681	ATF7IP	27.929495965976923	20.690133253895585
ENSG00000171695	LKAAEAR1	0	1.179663704643868
ENSG00000171700	RGS19	25.84574144317443	55.287138299596194
ENSG00000171703	TCEA2	1.819212954559133	13.646955043810113
ENSG00000171711	DEFB4A	0	1.3473001258301018
ENSG00000171714	ANO5	0	0
ENSG00000171720	HDAC3	86.87862525324938	52.291886118916544
ENSG00000171722	C1orf111	0	1.3733209437109408
ENSG00000171723	GPHN	15.593114489614344	5.028544834544845
ENSG00000171724	VAT1L	0	0
ENSG00000171729	TMEM51	52.865823122556584	63.3110764486056
ENSG00000171735	CAMTA1	7.449430953409944	6.021423068097456
ENSG00000171747	LGALS4	0	0.1935629670379731
ENSG00000171757	LRRC34	3.6016741322584855	1.5830984780935027
ENSG00000171759	PAH	0	0
ENSG00000171763	SPATA5L1	33.34297941905709	17.436579432351994
ENSG00000171766	GATM	0.5113303921211344	7.166403739740488
ENSG00000171772	SYCE1	0	0
ENSG00000171773	NXNL1	0	0
ENSG00000171777	RASGRP4	0	0
ENSG00000171786	NHLH1	0	0.3995115472613646
ENSG00000171790	SLFNL1	1.2386499959489885	0.7127248925504948
ENSG00000171791	BCL2	1.6500657520504238	0.348133649173269
ENSG00000171792	RHNO1	81.7139187469598	62.374439423598666
ENSG00000171793	CTPS1	158.6948924439381	82.11081396673825
ENSG00000171794	UTF1	0	0
ENSG00000171798	KNDC1	0	0.25646790122251156
ENSG00000171804	WDR87	0.052758516069336986	0.055655402523691576
ENSG00000171806	METTL18	17.223214830179046	16.871134655515093
ENSG00000171811	CFAP46	0	0.7271670028625681
ENSG00000171812	COL8A2	0.5196205453124528	21.268300915673475
ENSG00000171813	PWWP2B	42.28978164215124	59.48246198685596
ENSG00000171815	PCDHB1	0	0
ENSG00000171817	ZNF540	0.5638076084129077	0.4758123120961327
ENSG00000171819	ANGPTL7	0	0
ENSG00000171823	FBXL14	42.86653652951895	46.56344641259784
ENSG00000171824	EXOSC10	89.01273927092052	53.47455072135267
ENSG00000171827	ZNF570	0	0
ENSG00000171840	NINJ2	0.23697538541105026	4.249784576592997
ENSG00000171843	MLLT3	5.3732689185588365	4.912532381548065
ENSG00000171847	FAM90A1	0	0.20172342309512956
ENSG00000171848	RRM2	268.1778937564426	132.77228081591096
ENSG00000171853	TRAPPC12	17.685638248973497	13.366014519276112
ENSG00000171855	IFNB1	0.564989044612143	0.596011697107612
ENSG00000171858	RPS21	1539.4736435477432	826.2650566405566
ENSG00000171860	C3AR1	0.22625901600085357	0.23868253977409734
ENSG00000171861	MRM3	70.50734953828051	37.18939814639991
ENSG00000171862	PTEN	18.68557619666456	17.29701379174094
ENSG00000171863	RPS7	76.32381648299616	36.58922534092066
ENSG00000171864	PRND	0	0
ENSG00000171865	RNASEH1	81.98868594477004	44.3174742960659
ENSG00000171867	PRNP	519.0311195518283	216.5698708051277
ENSG00000171872	KLF17	0.15500657595714817	0
ENSG00000171873	ADRA1D	0	0
ENSG00000171877	FRMD5	5.382001140388954	8.132661332000076
ENSG00000171885	AQP4	0	0
ENSG00000171889	MIR31HG	31.26929971469515	43.98166316803769
ENSG00000171903	CYP4F11	7.7131456957032984	6.356767417624023
ENSG00000171914	TLN2	0.3591678736886815	1.7050014543344862
ENSG00000171916	LGALS9C	0	0.4307732838161033
ENSG00000171928	TVP23B	16.641153779203005	15.895475384239141
ENSG00000171931	FBXW10	0	0
ENSG00000171936	OR10H3	0	0
ENSG00000171940	ZNF217	39.57354748717081	30.067396757321514
ENSG00000171942	OR10H2	0	0
ENSG00000171943	SRGAP2C	2.2570195646207427	1.8907535618953422
ENSG00000171944	OR52A5	0	0
ENSG00000171951	SCG2	0	0.18829497896853212
ENSG00000171953	ATPAF2	7.85034202713242	12.698134183776158
ENSG00000171954	CYP4F22	0	0
ENSG00000171956	FOXB1	2.685065501088968	6.3731209271631375
ENSG00000171960	PPIH	153.26071241742028	74.45605958534773
ENSG00000171962	DRC3	0.6619279723429228	1.1870647589828776
ENSG00000171970	ZNF57	10.63670178573845	4.840321895977504
ENSG00000171984	C20orf196	9.40995560964772	5.113724331881586
ENSG00000171987	C11orf40	0	0
ENSG00000171988	JMJD1C	37.258470506757796	35.646985877374796
ENSG00000171989	LDHAL6B	0	0
ENSG00000171992	SYNPO	6.718291448986156	56.99691583205606
ENSG00000171999	OR52P2P	0	0
ENSG00000172000	ZNF556	2.80535022729382	2.102722739734841
ENSG00000172005	MAL	0.9992977130854447	2.1083351317039347
ENSG00000172006	ZNF554	1.9682361146456322	1.4206323632018578
ENSG00000172007	RAB33B	8.976785960009998	8.756914898991198
ENSG00000172009	THOP1	44.345130214025815	22.36113874435062
ENSG00000172014	ANKRD20A4	0	0
ENSG00000172016	REG3A	0	0
ENSG00000172020	GAP43	0.23254700015420746	0
ENSG00000172023	REG1B	0	0
ENSG00000172031	EPHX4	8.62417750905075	9.325160355589954
ENSG00000172037	LAMB2	42.134603239011106	56.30595864539785
ENSG00000172046	USP19	41.071874161767234	27.51492003614642
ENSG00000172053	QARS	151.0199635421585	68.40095073829885
ENSG00000172057	ORMDL3	76.83459489796576	40.66318396828378
ENSG00000172058	SERF1A	0	0
ENSG00000172059	KLF11	3.5957877613733387	19.7470922779108
ENSG00000172061	LRRC15	0	0.08619091714064626
ENSG00000172062	SMN1	4.701248847160132	1.4878160898737323
ENSG00000172071	EIF2AK3	20.363311440076824	17.430106522976843
ENSG00000172073	TEX37	0	0
ENSG00000172081	MOB3A	44.45016243487484	12.092903515524945
ENSG00000172086	KRCC1	41.251290820851565	56.36679476804317
ENSG00000172113	NME6	24.081040691541226	9.336252780349392
ENSG00000172115	CYCS	158.2181021504645	193.4404973123623
ENSG00000172116	CD8B	0	0
ENSG00000172123	SLFN12	28.083447022555386	7.334459673760499
ENSG00000172137	CALB2	0.569965460154822	0
ENSG00000172139	SLC9C1	0	0
ENSG00000172146	OR1A1	0	0
ENSG00000172148	OR7A2P	0	0
ENSG00000172150	OR1A2	0	0
ENSG00000172154	OR8I2	0	0
ENSG00000172155	LCE1D	0	0
ENSG00000172156	CCL11	0	0
ENSG00000172159	FRMD3	0.07482664035180864	5.920143938661409
ENSG00000172164	SNTB1	0	0.07588173229812342
ENSG00000172167	MTBP	14.28113972902337	6.886991755384235
ENSG00000172171	TEFM	25.89205997622671	17.309296281601373
ENSG00000172172	MRPL13	95.47388642396673	41.72181002629972
ENSG00000172175	MALT1	15.476742295424284	9.720428926265473
ENSG00000172179	PRL	0	0
ENSG00000172183	ISG20	2.043337399018981	11.194869169942367
ENSG00000172186	HMGN1P35	1.6340928933394978	0.8619091714064625
ENSG00000172188	OR4C11	0	0
ENSG00000172197	MBOAT1	16.772679229628494	33.674993111606334
ENSG00000172199	OR8U1	0	0
ENSG00000172201	ID4	0.20705016609293128	2.8394465109218023
ENSG00000172208	OR4X2	0	0
ENSG00000172209	GPR22	0	0
ENSG00000172215	CXCR6	0.3863032019011655	0.4075144981285
ENSG00000172216	CEBPB	80.39135528643824	196.8325582603323
ENSG00000172232	AZU1	0	0
ENSG00000172236	TPSAB1	0	0
ENSG00000172238	ATOH1	0	0
ENSG00000172239	PAIP1	82.29496132705773	103.1195147914906
ENSG00000172243	CLEC7A	0.11582949625819353	0.1221895102184818
ENSG00000172244	C5orf34	8.542761950865838	32.98670384463471
ENSG00000172247	C1QTNF4	0	0
ENSG00000172250	SERHL	16.158946142747528	13.225506401661736
ENSG00000172260	NEGR1	0.0724042353158035	0
ENSG00000172262	ZNF131	37.78427263038679	40.279780652459365
ENSG00000172264	MACROD2	0.12834774047650677	0.31592192654337725
ENSG00000172269	DPAGT1	46.69420442717615	29.671223225667475
ENSG00000172270	BSG	519.0322751598484	286.46485234164106
ENSG00000172273	HINFP	9.769669244176752	4.164083349454565
ENSG00000172283	PRYP4	0	0
ENSG00000172288	CDY1	0	0
ENSG00000172289	OR10V1	0	0
ENSG00000172292	CERS6	43.566031357435456	34.221162704415455
ENSG00000172294	CSPG4P4Y	0	0
ENSG00000172296	SPTLC3	0.05696309733824306	1.021544461603575
ENSG00000172297	GOLGA2P3Y	0	0
ENSG00000172301	COPRS	132.51557641399154	59.706470660040694
ENSG00000172315	TP53RK	35.98578943551075	23.27154762797449
ENSG00000172318	B3GALT1	0.5716438036770682	0
ENSG00000172320	OR5A1	0	0
ENSG00000172322	CLEC12A	0	0
ENSG00000172324	OR5A2	0	0
ENSG00000172331	BPGM	25.231578491721812	47.9912656085366
ENSG00000172336	POP7	218.10178305555968	124.88435781732869
ENSG00000172339	ALG14	6.398458407959361	1.8070297545650282
ENSG00000172340	SUCLG2	51.202634989940734	0.33137478823005745
ENSG00000172342	CSPG4P3Y	0	0
ENSG00000172345	STARD5	2.7562267259166924	5.895899272839096
ENSG00000172346	CSDC2	1.9413023572873236	5.513566668781649
ENSG00000172348	RCAN2	0	0.2758480861074562
ENSG00000172349	IL16	1.5650486177899294	2.6669724667085037
ENSG00000172350	ABCG4	0	0
ENSG00000172352	CDY1B	0	0
ENSG00000172354	GNB2	316.47237413600664	240.30703469391085
ENSG00000172361	CFAP53	1.3109821429547026	0.2765932187009394
ENSG00000172362	OR5B12	0	0
ENSG00000172365	OR5B2	0	0
ENSG00000172366	MCRIP2	13.111696493398691	14.441858321373124
ENSG00000172367	PDZD3	0.12681619788916407	0
ENSG00000172375	C2CD2L	9.47901541644201	3.8886917694315013
ENSG00000172377	OR9I1	0	0
ENSG00000172379	ARNT2	0.6161299851743443	1.624901764045445
ENSG00000172380	GNG12	198.2807763317387	165.27528004202878
ENSG00000172382	PRSS27	0.08196682812393699	1.210544953456535
ENSG00000172399	MYOZ2	0	0
ENSG00000172403	SYNPO2	0.10374638506238369	0.07296195636531833
ENSG00000172404	DNAJB7	0.7530265156273559	1.5887480149431767
ENSG00000172409	CLP1	42.74618509601518	29.32898233099542
ENSG00000172410	INSL5	0	0
ENSG00000172421	EFCAB3	0	0
ENSG00000172425	TTC36	0.4809966197441337	0
ENSG00000172426	RSPH9	35.04821815703074	31.329464727588615
ENSG00000172428	COPS9	62.123579604216715	29.879799749895643
ENSG00000172432	GTPBP2	87.53493544429216	92.67350303233613
ENSG00000172456	FGGY	1.8736900524171227	1.8083525592298233
ENSG00000172457	OR9G4	0	0
ENSG00000172458	IL17D	9.627739373381678	7.386460563613182
ENSG00000172459	OR5AR1	0	0
ENSG00000172460	PRSS30P	0	0.17290579122439675
ENSG00000172461	FUT9	0.035376163665123625	0
